dProduct_ProductID,dProduct_ProductName,dProduct_Category,dProduct_Segment,dProduct_Manufacturer,dProduct_Product_Name_Rev,dProduct_ProductName_for_Sentiment,dProduct_Manufacturer_for_Sentiment
1932,RP-07,Rural,Productivity,Currus,RP-07,,
1933,RP-08,Rural,Productivity,Currus,RP-08,,
1934,RP-09,Rural,Productivity,Currus,RP-09,,
1935,RP-10,Rural,Productivity,Currus,RP-10,,
1936,RP-11,Rural,Productivity,Currus,RP-11,,
1937,RP-12,Rural,Productivity,Currus,RP-12,,
1938,RP-13,Rural,Productivity,Currus,RP-13,,
1939,RP-14,Rural,Productivity,Currus,RP-14,,
1940,RP-15,Rural,Productivity,Currus,RP-15,,
1941,RP-16,Rural,Productivity,Currus,RP-16,,
1942,RP-17,Rural,Productivity,Currus,RP-17,,
1943,RP-18,Rural,Productivity,Currus,RP-18,,
1944,RP-19,Rural,Productivity,Currus,RP-19,,
1945,RP-20,Rural,Productivity,Currus,RP-20,,
1946,RP-21,Rural,Productivity,Currus,RP-21,,
1947,RP-22,Rural,Productivity,Currus,RP-22,,
1948,RP-23,Rural,Productivity,Currus,RP-23,,
1949,RP-24,Rural,Productivity,Currus,RP-24,,
1950,RP-25,Rural,Productivity,Currus,RP-25,,
1951,RP-26,Rural,Productivity,Currus,RP-26,,
1952,RP-27,Rural,Productivity,Currus,RP-27,,
1953,RP-28,Rural,Productivity,Currus,RP-28,,
1954,RP-29,Rural,Productivity,Currus,RP-29,,
1955,RP-30,Rural,Productivity,Currus,RP-30,,
1956,RP-31,Rural,Productivity,Currus,RP-31,,
1957,RP-32,Rural,Productivity,Currus,RP-32,,
1958,RP-33,Rural,Productivity,Currus,RP-33,,
1959,RP-34,Rural,Productivity,Currus,RP-34,,
1960,RP-35,Rural,Productivity,Currus,RP-35,,
1961,RP-36,Rural,Productivity,Currus,RP-36,,
1962,RP-37,Rural,Productivity,Currus,RP-37,,
1963,RP-38,Rural,Productivity,Currus,RP-38,,
1964,RP-39,Rural,Productivity,Currus,RP-39,,
1965,RP-40,Rural,Productivity,Currus,RP-40,,
1966,RP-41,Rural,Productivity,Currus,RP-41,,
1967,RP-42,Rural,Productivity,Currus,RP-42,,
1968,RP-43,Rural,Productivity,Currus,RP-43,,
1969,RP-44,Rural,Productivity,Currus,RP-44,,
1970,RP-45,Rural,Productivity,Currus,RP-45,,
1971,RP-46,Rural,Productivity,Currus,RP-46,,
1972,RP-47,Rural,Productivity,Currus,RP-47,,
1973,RP-48,Rural,Productivity,Currus,RP-48,,
1974,RP-49,Rural,Productivity,Currus,RP-49,,
1975,RP-50,Rural,Productivity,Currus,RP-50,,
1976,RP-51,Rural,Productivity,Currus,RP-51,,
1977,RP-52,Rural,Productivity,Currus,RP-52,,
1978,RP-53,Rural,Productivity,Currus,RP-53,,
1979,RP-54,Rural,Productivity,Currus,RP-54,,
1980,RP-55,Rural,Productivity,Currus,RP-55,,
1981,RP-56,Rural,Productivity,Currus,RP-56,,
1982,RS-01,Rural,Select,Currus,RS-01,,
1983,RS-02,Rural,Select,Currus,RS-02,,
1984,RS-03,Rural,Select,Currus,RS-03,,
1985,RS-04,Rural,Select,Currus,RS-04,,
1986,RS-05,Rural,Select,Currus,RS-05,,
1987,RS-06,Rural,Select,Currus,RS-06,,
1988,RS-07,Rural,Select,Currus,RS-07,,
1989,RS-08,Rural,Select,Currus,RS-08,,
1990,RS-09,Rural,Select,Currus,RS-09,,
1991,RS-10,Rural,Select,Currus,RS-10,,
1992,RS-11,Rural,Select,Currus,RS-11,,
1993,RS-12,Rural,Select,Currus,RS-12,,
1994,UM-01,Urban,Moderation,Currus,UM-01,,
1995,UM-02,Urban,Moderation,Currus,UM-02,,
1996,UM-03,Urban,Moderation,Currus,UM-03,,
1997,UM-04,Urban,Moderation,Currus,UM-04,,
1998,UR-01,Urban,Regular,Currus,UR-01,,
1999,UR-02,Urban,Regular,Currus,UR-02,,
2000,UR-03,Urban,Regular,Currus,UR-03,,
2001,UR-04,Urban,Regular,Currus,UR-04,,
2002,UR-05,Urban,Regular,Currus,UR-05,,
2003,UR-06,Urban,Regular,Currus,UR-06,,
2004,UR-07,Urban,Regular,Currus,UR-07,,
2005,UR-08,Urban,Regular,Currus,UR-08,,
2006,UR-09,Urban,Regular,Currus,UR-09,,
2007,UR-10,Urban,Regular,Currus,UR-10,,
2008,UR-11,Urban,Regular,Currus,UR-11,,
2009,UR-12,Urban,Regular,Currus,UR-12,,
2010,UR-13,Urban,Regular,Currus,UR-13,,
2011,UR-14,Urban,Regular,Currus,UR-14,,
2012,UR-15,Urban,Regular,Currus,UR-15,,
2013,UR-16,Urban,Regular,Currus,UR-16,,
2014,UR-17,Urban,Regular,Currus,UR-17,,
2015,UR-18,Urban,Regular,Currus,UR-18,,
2016,UR-19,Urban,Regular,Currus,UR-19,,
2017,UR-20,Urban,Regular,Currus,UR-20,,
2018,UR-21,Urban,Regular,Currus,UR-21,,
2019,UR-22,Urban,Regular,Currus,UR-22,,
2020,UR-23,Urban,Regular,Currus,UR-23,,
2021,UR-24,Urban,Regular,Currus,UR-24,,
2022,UR-25,Urban,Regular,Currus,UR-25,,
2023,UR-26,Urban,Regular,Currus,UR-26,,
2024,UR-27,Urban,Regular,Currus,UR-27,,
2025,UR-28,Urban,Regular,Currus,UR-28,,
2026,UR-29,Urban,Regular,Currus,UR-29 (No Revenue),,
2027,UR-30,Urban,Regular,Currus,UR-30 (No Revenue),,
2028,UR-31,Urban,Regular,Currus,UR-31,,
2029,UR-32,Urban,Regular,Currus,UR-32,,
2030,UR-33,Urban,Regular,Currus,UR-33,,
2031,UR-34,Urban,Regular,Currus,UR-34 (No Revenue),,
2032,UR-35,Urban,Regular,Currus,UR-35,,
2033,UR-36,Urban,Regular,Currus,UR-36,,
2034,UR-37,Urban,Regular,Currus,UR-37,,
2035,UR-38,Urban,Regular,Currus,UR-38,,
2036,UR-39,Urban,Regular,Currus,UR-39,,
2037,UR-40,Urban,Regular,Currus,UR-40,,
2038,UR-41,Urban,Regular,Currus,UR-41,,
2039,UR-42,Urban,Regular,Currus,UR-42 (No Revenue),,
2040,UR-43,Urban,Regular,Currus,UR-43 (No Revenue),,
2041,UE-01,Urban,Extreme,Currus,UE-01,,
2042,UE-02,Urban,Extreme,Currus,UE-02,,
2043,UE-03,Urban,Extreme,Currus,UE-03,,
2044,UE-04,Urban,Extreme,Currus,UE-04,,
2045,UE-05,Urban,Extreme,Currus,UE-05,,
2046,UE-06,Urban,Extreme,Currus,UE-06,,
2047,UE-07,Urban,Extreme,Currus,UE-07,,
2048,UE-08,Urban,Extreme,Currus,UE-08,,
2049,UE-09,Urban,Extreme,Currus,UE-09,,
2050,UE-10,Urban,Extreme,Currus,UE-10,,
2051,UE-11,Urban,Extreme,Currus,UE-11,,
2052,UE-12,Urban,Extreme,Currus,UE-12,,
2053,UE-13,Urban,Extreme,Currus,UE-13,,
2054,UE-14,Urban,Extreme,Currus,UE-14,,
2055,UE-15,Urban,Extreme,Currus,UE-15,,
2056,UE-16,Urban,Extreme,Currus,UE-16,,
2057,UE-17,Urban,Extreme,Currus,UE-17,,
2058,UE-18,Urban,Extreme,Currus,UE-18,,
2059,UE-19,Urban,Extreme,Currus,UE-19,,
2060,UE-20,Urban,Extreme,Currus,UE-20,,
2061,UE-21,Urban,Extreme,Currus,UE-21,,
2062,UE-22,Urban,Extreme,Currus,UE-22,,
2063,UE-23,Urban,Extreme,Currus,UE-23,,
2064,UE-24,Urban,Extreme,Currus,UE-24,,
2065,UE-25,Urban,Extreme,Currus,UE-25,,
2066,UC-01,Urban,Convenience,Currus,UC-01,,
2067,UC-02,Urban,Convenience,Currus,UC-02,,
2068,UC-03,Urban,Convenience,Currus,UC-03,,
2069,UC-04,Urban,Convenience,Currus,UC-04,,
2070,UC-05,Urban,Convenience,Currus,UC-05,,
2071,UC-06,Urban,Convenience,Currus,UC-06,,
2072,UC-07,Urban,Convenience,Currus,UC-07,,
2073,UC-08,Urban,Convenience,Currus,UC-08,,
2074,UC-09,Urban,Convenience,Currus,UC-09,,
2075,UC-10,Urban,Convenience,Currus,UC-10,,
2076,UC-11,Urban,Convenience,Currus,UC-11,,
2077,UC-12,Urban,Convenience,Currus,UC-12,,
2078,UC-13,Urban,Convenience,Currus,UC-13,,
2079,UC-14,Urban,Convenience,Currus,UC-14,,
2080,UC-15,Urban,Convenience,Currus,UC-15,,
2081,UC-16,Urban,Convenience,Currus,UC-16,,
2082,UC-17,Urban,Convenience,Currus,UC-17,,
2083,UC-18,Urban,Convenience,Currus,UC-18,,
2084,UC-19,Urban,Convenience,Currus,UC-19,,
2085,UC-20,Urban,Convenience,Currus,UC-20,,
2086,UC-21,Urban,Convenience,Currus,UC-21,,
2087,UC-22,Urban,Convenience,Currus,UC-22,,
2088,UC-23,Urban,Convenience,Currus,UC-23,,
2089,UC-24,Urban,Convenience,Currus,UC-24,,
2090,UC-25,Urban,Convenience,Currus,UC-25,,
2091,UC-26,Urban,Convenience,Currus,UC-26,,
2092,UC-27,Urban,Convenience,Currus,UC-27,,
2093,UC-28,Urban,Convenience,Currus,UC-28,,
2094,UC-29,Urban,Convenience,Currus,UC-29,,
2095,UC-30,Urban,Convenience,Currus,UC-30,,
2096,UC-31,Urban,Convenience,Currus,UC-31,,
2097,YY-01,Youth,Youth,Currus,YY-01,,
2098,YY-02,Youth,Youth,Currus,YY-02,,
2099,YY-03,Youth,Youth,Currus,YY-03,,
2100,YY-04,Youth,Youth,Currus,YY-04,,
2101,YY-05,Youth,Youth,Currus,YY-05,,
2102,MA-01,Mix,All Season,Victoria,MA-01,MA-01,Victoria
2103,MA-02,Mix,All Season,Victoria,MA-02,,
2104,MA-03,Mix,All Season,Victoria,MA-03,,
2105,MA-04,Mix,All Season,Victoria,MA-04,,
2106,MA-05,Mix,All Season,Victoria,MA-05,,
2107,MA-06,Mix,All Season,Victoria,MA-06,,
2108,RP-01,Rural,Productivity,Victoria,RP-01,,
2109,RP-02,Rural,Productivity,Victoria,RP-02,,
2110,UM-01,Urban,Moderation,Victoria,UM-01,,
2111,UM-02,Urban,Moderation,Victoria,UM-02,,
2112,UM-03,Urban,Moderation,Victoria,UM-03,,
2113,UM-04,Urban,Moderation,Victoria,UM-04,,
2114,UM-05,Urban,Moderation,Victoria,UM-05,,
2115,UM-06,Urban,Moderation,Victoria,UM-06,,
2116,UM-07,Urban,Moderation,Victoria,UM-07,,
2117,UM-08,Urban,Moderation,Victoria,UM-08,,
2118,UM-09,Urban,Moderation,Victoria,UM-09,,
2119,UM-10,Urban,Moderation,Victoria,UM-10,,
2120,UM-11,Urban,Moderation,Victoria,UM-11,,
2121,UM-12,Urban,Moderation,Victoria,UM-12,,
2122,UM-13,Urban,Moderation,Victoria,UM-13,,
2123,UM-14,Urban,Moderation,Victoria,UM-14,,
2124,UM-15,Urban,Moderation,Victoria,UM-15,,
2125,UR-01,Urban,Regular,Victoria,UR-01,,
2126,UR-02,Urban,Regular,Victoria,UR-02,,
2127,UR-03,Urban,Regular,Victoria,UR-03,,
2128,UR-04,Urban,Regular,Victoria,UR-04,,
2129,UR-05,Urban,Regular,Victoria,UR-05,,
2130,UR-06,Urban,Regular,Victoria,UR-06,,
2131,UR-07,Urban,Regular,Victoria,UR-07,,
2132,UR-08,Urban,Regular,Victoria,UR-08,,
2133,UR-09,Urban,Regular,Victoria,UR-09,,
2134,UR-10,Urban,Regular,Victoria,UR-10,,
2135,UR-11,Urban,Regular,Victoria,UR-11,,
2136,UR-12,Urban,Regular,Victoria,UR-12,,
2137,UR-13,Urban,Regular,Victoria,UR-13,,
2138,UR-14,Urban,Regular,Victoria,UR-14,,
2139,UR-15,Urban,Regular,Victoria,UR-15,,
2140,UR-16,Urban,Regular,Victoria,UR-16,,
2141,UR-17,Urban,Regular,Victoria,UR-17,,
2142,UR-18,Urban,Regular,Victoria,UR-18,,
2143,UR-19,Urban,Regular,Victoria,UR-19,,
2144,UR-20,Urban,Regular,Victoria,UR-20,,
2145,UR-21,Urban,Regular,Victoria,UR-21,,
2146,UR-22,Urban,Regular,Victoria,UR-22,,
2147,UR-23,Urban,Regular,Victoria,UR-23,,
2148,UE-01,Urban,Extreme,Victoria,UE-01,,
2149,UE-02,Urban,Extreme,Victoria,UE-02,,
2150,UE-03,Urban,Extreme,Victoria,UE-03,,
2151,UE-04,Urban,Extreme,Victoria,UE-04,,
2152,UE-05,Urban,Extreme,Victoria,UE-05,,
2153,UE-06,Urban,Extreme,Victoria,UE-06,,
2154,UE-07,Urban,Extreme,Victoria,UE-07,,
2155,UE-08,Urban,Extreme,Victoria,UE-08,,
2156,UE-09,Urban,Extreme,Victoria,UE-09,,
2157,UE-10,Urban,Extreme,Victoria,UE-10,,
2158,UE-11,Urban,Extreme,Victoria,UE-11,,
2159,UE-12,Urban,Extreme,Victoria,UE-12,,
2160,UE-13,Urban,Extreme,Victoria,UE-13,,
2161,UE-14,Urban,Extreme,Victoria,UE-14,,
2162,UE-15,Urban,Extreme,Victoria,UE-15,,
2163,UE-16,Urban,Extreme,Victoria,UE-16,,
2164,UE-17,Urban,Extreme,Victoria,UE-17,,
2165,UE-18,Urban,Extreme,Victoria,UE-18,,
2166,UE-19,Urban,Extreme,Victoria,UE-19,,
2167,UE-20,Urban,Extreme,Victoria,UE-20,,
2168,UE-21,Urban,Extreme,Victoria,UE-21,,
2169,UE-22,Urban,Extreme,Victoria,UE-22,,
2170,UE-23,Urban,Extreme,Victoria,UE-23,,
2171,UC-01,Urban,Convenience,Victoria,UC-01,,
2172,UC-02,Urban,Convenience,Victoria,UC-02,,
2173,UC-03,Urban,Convenience,Victoria,UC-03,,
2174,UC-04,Urban,Convenience,Victoria,UC-04,,
2175,UC-05,Urban,Convenience,Victoria,UC-05,,
2176,UC-06,Urban,Convenience,Victoria,UC-06,,
2177,UC-07,Urban,Convenience,Victoria,UC-07,,
2178,UC-08,Urban,Convenience,Victoria,UC-08,,
2179,UC-09,Urban,Convenience,Victoria,UC-09,,
2180,UC-10,Urban,Convenience,Victoria,UC-10,,
2181,UC-11,Urban,Convenience,Victoria,UC-11,,
2182,UC-12,Urban,Convenience,Victoria,UC-12,,
2183,UC-13,Urban,Convenience,Victoria,UC-13,,
2184,UC-14,Urban,Convenience,Victoria,UC-14,,
2185,UC-15,Urban,Convenience,Victoria,UC-15,,
2186,UC-16,Urban,Convenience,Victoria,UC-16,,
2187,MA-01,Mix,All Season,Aliqui,MA-01,MA-01,Aliqui
2188,MA-02,Mix,All Season,Aliqui,MA-02,,
2189,MA-03,Mix,All Season,Aliqui,MA-03,,
2190,MA-04,Mix,All Season,Aliqui,MA-04,,
2191,MA-05,Mix,All Season,Aliqui,MA-05,,
2192,MA-06,Mix,All Season,Aliqui,MA-06,,
2193,MA-07,Mix,All Season,Aliqui,MA-07,,
2194,MA-08,Mix,All Season,Aliqui,MA-08,,
2195,MA-09,Mix,All Season,Aliqui,MA-09,,
2196,MA-10,Mix,All Season,Aliqui,MA-10,,
2197,MA-11,Mix,All Season,Aliqui,MA-11,,
2198,MA-12,Mix,All Season,Aliqui,MA-12,,
2199,MA-13,Mix,All Season,Aliqui,MA-13,,
2200,MA-14,Mix,All Season,Aliqui,MA-14,,
2201,MA-15,Mix,All Season,Aliqui,MA-15,,
2202,MA-16,Mix,All Season,Aliqui,MA-16,,
2203,MA-17,Mix,All Season,Aliqui,MA-17,,
2204,RP-01,Rural,Productivity,Aliqui,RP-01,,
2205,RP-02,Rural,Productivity,Aliqui,RP-02,,
2206,RP-03,Rural,Productivity,Aliqui,RP-03,,
2207,RP-04,Rural,Productivity,Aliqui,RP-04,,
2208,RP-05,Rural,Productivity,Aliqui,RP-05,,
2209,RP-06,Rural,Productivity,Aliqui,RP-06,,
2210,RP-07,Rural,Productivity,Aliqui,RP-07,,
2211,RP-08,Rural,Productivity,Aliqui,RP-08,,
2212,RP-09,Rural,Productivity,Aliqui,RP-09,,
2213,RP-10,Rural,Productivity,Aliqui,RP-10,,
2214,RP-11,Rural,Productivity,Aliqui,RP-11,,
2215,RP-12,Rural,Productivity,Aliqui,RP-12,,
2216,RP-13,Rural,Productivity,Aliqui,RP-13,,
2217,RP-14,Rural,Productivity,Aliqui,RP-14,,
2218,RP-15,Rural,Productivity,Aliqui,RP-15,,
2219,RP-16,Rural,Productivity,Aliqui,RP-16,,
2220,RP-17,Rural,Productivity,Aliqui,RP-17,,
2221,RP-18,Rural,Productivity,Aliqui,RP-18,,
2222,RP-19,Rural,Productivity,Aliqui,RP-19,,
2223,RP-20,Rural,Productivity,Aliqui,RP-20,,
2224,RP-21,Rural,Productivity,Aliqui,RP-21,,
2225,RP-22,Rural,Productivity,Aliqui,RP-22,,
2226,RP-23,Rural,Productivity,Aliqui,RP-23,,
2227,RP-24,Rural,Productivity,Aliqui,RP-24,,
2228,RP-25,Rural,Productivity,Aliqui,RP-25,,
2229,RP-26,Rural,Productivity,Aliqui,RP-26,,
2230,RP-27,Rural,Productivity,Aliqui,RP-27,,
2231,RP-28,Rural,Productivity,Aliqui,RP-28,,
2232,RP-29,Rural,Productivity,Aliqui,RP-29,,
2233,RP-30,Rural,Productivity,Aliqui,RP-30,,
2234,RP-31,Rural,Productivity,Aliqui,RP-31,,
2235,RP-32,Rural,Productivity,Aliqui,RP-32,,
2236,RP-33,Rural,Productivity,Aliqui,RP-33,,
2237,RP-34,Rural,Productivity,Aliqui,RP-34,,
2238,RP-35,Rural,Productivity,Aliqui,RP-35,,
2239,RP-36,Rural,Productivity,Aliqui,RP-36,,
2240,RP-37,Rural,Productivity,Aliqui,RP-37,,
2241,RP-38,Rural,Productivity,Aliqui,RP-38,,
2242,RP-39,Rural,Productivity,Aliqui,RP-39,,
2243,RP-40,Rural,Productivity,Aliqui,RP-40,,
2244,RP-41,Rural,Productivity,Aliqui,RP-41,,
2245,RP-42,Rural,Productivity,Aliqui,RP-42,,
2246,RP-43,Rural,Productivity,Aliqui,RP-43,,
2247,RP-44,Rural,Productivity,Aliqui,RP-44,,
2248,RP-45,Rural,Productivity,Aliqui,RP-45,,
2249,RP-46,Rural,Productivity,Aliqui,RP-46,,
2250,RP-47,Rural,Productivity,Aliqui,RP-47,,
2251,RP-48,Rural,Productivity,Aliqui,RP-48,,
2252,RP-49,Rural,Productivity,Aliqui,RP-49,,
2253,RP-50,Rural,Productivity,Aliqui,RP-50,,
2254,RP-51,Rural,Productivity,Aliqui,RP-51,,
2255,RP-52,Rural,Productivity,Aliqui,RP-52,,
2256,RP-53,Rural,Productivity,Aliqui,RP-53,,
2257,RP-54,Rural,Productivity,Aliqui,RP-54,,
2258,RP-55,Rural,Productivity,Aliqui,RP-55,,
2259,RP-56,Rural,Productivity,Aliqui,RP-56,,
2260,RP-57,Rural,Productivity,Aliqui,RP-57,,
2261,RP-58,Rural,Productivity,Aliqui,RP-58,,
2262,RP-59,Rural,Productivity,Aliqui,RP-59,,
2263,RP-60,Rural,Productivity,Aliqui,RP-60,,
2264,RP-61,Rural,Productivity,Aliqui,RP-61,,
2265,RP-62,Rural,Productivity,Aliqui,RP-62,,
2266,RP-63,Rural,Productivity,Aliqui,RP-63,,
2267,RP-64,Rural,Productivity,Aliqui,RP-64,,
2268,RS-01,Rural,Select,Aliqui,RS-01,,
2269,RS-02,Rural,Select,Aliqui,RS-02,,
2270,RS-03,Rural,Select,Aliqui,RS-03,,
2271,RS-04,Rural,Select,Aliqui,RS-04,,
2272,RS-05,Rural,Select,Aliqui,RS-05,,
2273,RS-06,Rural,Select,Aliqui,RS-06,,
2274,RS-07,Rural,Select,Aliqui,RS-07,,
2275,RS-08,Rural,Select,Aliqui,RS-08,,
2276,RS-09,Rural,Select,Aliqui,RS-09,,
2277,RS-10,Rural,Select,Aliqui,RS-10,,
2278,RS-11,Rural,Select,Aliqui,RS-11,,
2279,RS-12,Rural,Select,Aliqui,RS-12,,
2280,RS-13,Rural,Select,Aliqui,RS-13,,
2281,RS-14,Rural,Select,Aliqui,RS-14,,
2282,RS-15,Rural,Select,Aliqui,RS-15,,
2283,RS-16,Rural,Select,Aliqui,RS-16,,
2284,RS-17,Rural,Select,Aliqui,RS-17,,
2285,RS-18,Rural,Select,Aliqui,RS-18 (No Revenue),,
2286,UM-01,Urban,Moderation,Aliqui,UM-01,,
2287,UM-02,Urban,Moderation,Aliqui,UM-02,,
2288,UM-03,Urban,Moderation,Aliqui,UM-03,,
2289,UM-04,Urban,Moderation,Aliqui,UM-04,,
2290,UM-05,Urban,Moderation,Aliqui,UM-05,,
2291,UM-06,Urban,Moderation,Aliqui,UM-06,,
2292,UM-07,Urban,Moderation,Aliqui,UM-07,,
2293,UM-08,Urban,Moderation,Aliqui,UM-08,,
2294,UM-09,Urban,Moderation,Aliqui,UM-09,,
2295,UM-10,Urban,Moderation,Aliqui,UM-10,,
2296,UM-11,Urban,Moderation,Aliqui,UM-11,,
2297,UM-12,Urban,Moderation,Aliqui,UM-12,,
2298,UR-01,Urban,Regular,Aliqui,UR-01,,
2299,UR-02,Urban,Regular,Aliqui,UR-02,,
2300,UR-03,Urban,Regular,Aliqui,UR-03,,
2301,UR-04,Urban,Regular,Aliqui,UR-04,,
2302,UR-05,Urban,Regular,Aliqui,UR-05,,
2303,UR-06,Urban,Regular,Aliqui,UR-06,,
2304,UR-07,Urban,Regular,Aliqui,UR-07,,
2305,UR-08,Urban,Regular,Aliqui,UR-08,,
2306,UR-09,Urban,Regular,Aliqui,UR-09,,
2307,UR-10,Urban,Regular,Aliqui,UR-10,,
2308,UR-11,Urban,Regular,Aliqui,UR-11,,
2309,UR-12,Urban,Regular,Aliqui,UR-12,,
2310,UR-13,Urban,Regular,Aliqui,UR-13,,
2311,UR-14,Urban,Regular,Aliqui,UR-14,,
2312,UR-15,Urban,Regular,Aliqui,UR-15,,
2313,UR-16,Urban,Regular,Aliqui,UR-16,,
2314,UR-17,Urban,Regular,Aliqui,UR-17,,
2315,UR-18,Urban,Regular,Aliqui,UR-18,,
2316,UR-19,Urban,Regular,Aliqui,UR-19,,
2317,UR-20,Urban,Regular,Aliqui,UR-20,,
2318,UR-21,Urban,Regular,Aliqui,UR-21,,
2319,UR-22,Urban,Regular,Aliqui,UR-22,,
2320,UR-23,Urban,Regular,Aliqui,UR-23,,
2321,UR-24,Urban,Regular,Aliqui,UR-24,,
2322,UR-25,Urban,Regular,Aliqui,UR-25,,
2323,UR-26,Urban,Regular,Aliqui,UR-26,,
2324,UR-27,Urban,Regular,Aliqui,UR-27,,
2325,UR-28,Urban,Regular,Aliqui,UR-28,,
2326,UR-29,Urban,Regular,Aliqui,UR-29 (No Revenue),,
2327,UE-01,Urban,Extreme,Aliqui,UE-01,,
2328,UE-02,Urban,Extreme,Aliqui,UE-02,,
2329,UE-03,Urban,Extreme,Aliqui,UE-03,,
2330,UE-04,Urban,Extreme,Aliqui,UE-04,,
2331,UE-05,Urban,Extreme,Aliqui,UE-05,,
2332,UE-06,Urban,Extreme,Aliqui,UE-06,,
2333,UE-07,Urban,Extreme,Aliqui,UE-07,,
2334,UE-08,Urban,Extreme,Aliqui,UE-08,,
2335,UE-09,Urban,Extreme,Aliqui,UE-09,,
2336,UE-10,Urban,Extreme,Aliqui,UE-10,,
2337,UE-11,Urban,Extreme,Aliqui,UE-11,,
2338,UE-12,Urban,Extreme,Aliqui,UE-12,,
2339,UE-13,Urban,Extreme,Aliqui,UE-13,,
2340,UE-14,Urban,Extreme,Aliqui,UE-14,,
2341,UE-15,Urban,Extreme,Aliqui,UE-15,,
2342,UE-16,Urban,Extreme,Aliqui,UE-16,,
2343,UE-17,Urban,Extreme,Aliqui,UE-17,,
2344,UE-18,Urban,Extreme,Aliqui,UE-18,,
2345,UE-19,Urban,Extreme,Aliqui,UE-19,,
2346,UE-20,Urban,Extreme,Aliqui,UE-20,,
2347,UE-21,Urban,Extreme,Aliqui,UE-21,,
2348,UE-22,Urban,Extreme,Aliqui,UE-22,,
2349,UE-23,Urban,Extreme,Aliqui,UE-23,,
2350,UE-24,Urban,Extreme,Aliqui,UE-24,,
2351,UE-25,Urban,Extreme,Aliqui,UE-25,,
2352,UE-26,Urban,Extreme,Aliqui,UE-26,,
2353,UC-01,Urban,Convenience,Aliqui,UC-01,,
2354,UC-02,Urban,Convenience,Aliqui,UC-02,,
2355,UC-03,Urban,Convenience,Aliqui,UC-03,,
2356,UC-04,Urban,Convenience,Aliqui,UC-04,,
2357,UC-05,Urban,Convenience,Aliqui,UC-05,,
2358,UC-06,Urban,Convenience,Aliqui,UC-06,,
2359,UC-07,Urban,Convenience,Aliqui,UC-07,,
2360,UC-08,Urban,Convenience,Aliqui,UC-08,,
2361,UC-09,Urban,Convenience,Aliqui,UC-09,,
2362,UC-10,Urban,Convenience,Aliqui,UC-10,,
2363,UC-11,Urban,Convenience,Aliqui,UC-11,,
2364,UC-12,Urban,Convenience,Aliqui,UC-12,,
2365,UC-13,Urban,Convenience,Aliqui,UC-13,,
2366,UC-14,Urban,Convenience,Aliqui,UC-14,,
2367,UC-15,Urban,Convenience,Aliqui,UC-15,,
2368,UC-16,Urban,Convenience,Aliqui,UC-16,,
2369,UC-17,Urban,Convenience,Aliqui,UC-17,,
2370,UC-18,Urban,Convenience,Aliqui,UC-18,,
2371,UC-19,Urban,Convenience,Aliqui,UC-19,,
2372,UC-20,Urban,Convenience,Aliqui,UC-20,,
2373,UC-21,Urban,Convenience,Aliqui,UC-21,,
2374,UC-22,Urban,Convenience,Aliqui,UC-22,,
2375,UC-23,Urban,Convenience,Aliqui,UC-23,,
2376,UC-24,Urban,Convenience,Aliqui,UC-24,,
2377,UC-25,Urban,Convenience,Aliqui,UC-25,,
2378,UC-26,Urban,Convenience,Aliqui,UC-26,,
2379,UC-27,Urban,Convenience,Aliqui,UC-27,,
2380,UC-28,Urban,Convenience,Aliqui,UC-28,,
2381,UC-29,Urban,Convenience,Aliqui,UC-29,,
2382,UC-30,Urban,Convenience,Aliqui,UC-30,,
2383,UC-31,Urban,Convenience,Aliqui,UC-31,,
2384,UC-32,Urban,Convenience,Aliqui,UC-32,,
2385,UC-33,Urban,Convenience,Aliqui,UC-33,,
2386,UC-34,Urban,Convenience,Aliqui,UC-34,,
2387,UC-35,Urban,Convenience,Aliqui,UC-35,,
2388,UC-36,Urban,Convenience,Aliqui,UC-36,,
2389,UC-37,Urban,Convenience,Aliqui,UC-37,,
2390,UC-38,Urban,Convenience,Aliqui,UC-38,,
2391,UC-39,Urban,Convenience,Aliqui,UC-39,,
2392,YY-01,Youth,Youth,Aliqui,YY-01,,
2393,YY-02,Youth,Youth,Aliqui,YY-02,,
2394,YY-03,Youth,Youth,Aliqui,YY-03,,
2395,YY-04,Youth,Youth,Aliqui,YY-04,,
2396,YY-05,Youth,Youth,Aliqui,YY-05,,
2397,YY-06,Youth,Youth,Aliqui,YY-06,,
2398,YY-07,Youth,Youth,Aliqui,YY-07,,
2399,YY-08,Youth,Youth,Aliqui,YY-08,,
2400,YY-09,Youth,Youth,Aliqui,YY-09,,
2401,YY-10,Youth,Youth,Aliqui,YY-10,,
2402,YY-11,Youth,Youth,Aliqui,YY-11,,
2403,YY-12,Youth,Youth,Aliqui,YY-12,,
2404,YY-13,Youth,Youth,Aliqui,YY-13,,
2405,YY-14,Youth,Youth,Aliqui,YY-14,,
2406,YY-15,Youth,Youth,Aliqui,YY-15,,
2407,YY-16,Youth,Youth,Aliqui,YY-16,,
2408,YY-17,Youth,Youth,Aliqui,YY-17,,
2409,YY-18,Youth,Youth,Aliqui,YY-18,,
2410,YY-19,Youth,Youth,Aliqui,YY-19,,
2411,YY-20,Youth,Youth,Aliqui,YY-20,,
2412,YY-21,Youth,Youth,Aliqui,YY-21,,

