dDate_Date,dDate_MonthNo,dDate_MonthName,dDate_MonthID,dDate_Month,dDate_Quarter,dDate_Year,dDate_InRange
"Saturday, December 25, 1999",12,Dec,199912,Dec-99,Q4,1999,in range
"Sunday, December 26, 1999",12,Dec,199912,Dec-99,Q4,1999,in range
"Monday, December 27, 1999",12,Dec,199912,Dec-99,Q4,1999,in range
"Tuesday, December 28, 1999",12,Dec,199912,Dec-99,Q4,1999,in range
"Wednesday, December 29, 1999",12,Dec,199912,Dec-99,Q4,1999,in range
"Thursday, December 30, 1999",12,Dec,199912,Dec-99,Q4,1999,in range
"Friday, December 31, 1999",12,Dec,199912,Dec-99,Q4,1999,in range
"Saturday, January 1, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Sunday, January 2, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Monday, January 3, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Tuesday, January 4, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Wednesday, January 5, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Thursday, January 6, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Friday, January 7, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Saturday, January 8, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Sunday, January 9, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Monday, January 10, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Tuesday, January 11, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Wednesday, January 12, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Thursday, January 13, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Friday, January 14, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Saturday, January 15, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Sunday, January 16, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Monday, January 17, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Tuesday, January 18, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Wednesday, January 19, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Thursday, January 20, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Friday, January 21, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Saturday, January 22, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Sunday, January 23, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Monday, January 24, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Tuesday, January 25, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Wednesday, January 26, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Thursday, January 27, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Friday, January 28, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Saturday, January 29, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Sunday, January 30, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Monday, January 31, 2000",1,Jan,200001,Jan-00,Q1,2000,in range
"Tuesday, February 1, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Wednesday, February 2, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Thursday, February 3, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Friday, February 4, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Saturday, February 5, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Sunday, February 6, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Monday, February 7, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Tuesday, February 8, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Wednesday, February 9, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Thursday, February 10, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Friday, February 11, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Saturday, February 12, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Sunday, February 13, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Monday, February 14, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Tuesday, February 15, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Wednesday, February 16, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Thursday, February 17, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Friday, February 18, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Saturday, February 19, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Sunday, February 20, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Monday, February 21, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Tuesday, February 22, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Wednesday, February 23, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Thursday, February 24, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Friday, February 25, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Saturday, February 26, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Sunday, February 27, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Monday, February 28, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Tuesday, February 29, 2000",2,Feb,200002,Feb-00,Q1,2000,in range
"Wednesday, March 1, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Thursday, March 2, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Friday, March 3, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Saturday, March 4, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Sunday, March 5, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Monday, March 6, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Tuesday, March 7, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Wednesday, March 8, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Thursday, March 9, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Friday, March 10, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Saturday, March 11, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Sunday, March 12, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Monday, March 13, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Tuesday, March 14, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Wednesday, March 15, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Thursday, March 16, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Friday, March 17, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Saturday, March 18, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Sunday, March 19, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Monday, March 20, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Tuesday, March 21, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Wednesday, March 22, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Thursday, March 23, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Friday, March 24, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Saturday, March 25, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Sunday, March 26, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Monday, March 27, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Tuesday, March 28, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Wednesday, March 29, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Thursday, March 30, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Friday, March 31, 2000",3,Mar,200003,Mar-00,Q1,2000,in range
"Saturday, April 1, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Sunday, April 2, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Monday, April 3, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Tuesday, April 4, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Wednesday, April 5, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Thursday, April 6, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Friday, April 7, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Saturday, April 8, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Sunday, April 9, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Monday, April 10, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Tuesday, April 11, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Wednesday, April 12, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Thursday, April 13, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Friday, April 14, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Saturday, April 15, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Sunday, April 16, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Monday, April 17, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Tuesday, April 18, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Wednesday, April 19, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Thursday, April 20, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Friday, April 21, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Saturday, April 22, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Sunday, April 23, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Monday, April 24, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Tuesday, April 25, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Wednesday, April 26, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Thursday, April 27, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Friday, April 28, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Saturday, April 29, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Sunday, April 30, 2000",4,Apr,200004,Apr-00,Q2,2000,in range
"Monday, May 1, 2000",5,May,200005,May-00,Q2,2000,in range
"Tuesday, May 2, 2000",5,May,200005,May-00,Q2,2000,in range
"Wednesday, May 3, 2000",5,May,200005,May-00,Q2,2000,in range
"Thursday, May 4, 2000",5,May,200005,May-00,Q2,2000,in range
"Friday, May 5, 2000",5,May,200005,May-00,Q2,2000,in range
"Saturday, May 6, 2000",5,May,200005,May-00,Q2,2000,in range
"Sunday, May 7, 2000",5,May,200005,May-00,Q2,2000,in range
"Monday, May 8, 2000",5,May,200005,May-00,Q2,2000,in range
"Tuesday, May 9, 2000",5,May,200005,May-00,Q2,2000,in range
"Wednesday, May 10, 2000",5,May,200005,May-00,Q2,2000,in range
"Thursday, May 11, 2000",5,May,200005,May-00,Q2,2000,in range
"Friday, May 12, 2000",5,May,200005,May-00,Q2,2000,in range
"Saturday, May 13, 2000",5,May,200005,May-00,Q2,2000,in range
"Sunday, May 14, 2000",5,May,200005,May-00,Q2,2000,in range
"Monday, May 15, 2000",5,May,200005,May-00,Q2,2000,in range
"Tuesday, May 16, 2000",5,May,200005,May-00,Q2,2000,in range
"Wednesday, May 17, 2000",5,May,200005,May-00,Q2,2000,in range
"Thursday, May 18, 2000",5,May,200005,May-00,Q2,2000,in range
"Friday, May 19, 2000",5,May,200005,May-00,Q2,2000,in range
"Saturday, May 20, 2000",5,May,200005,May-00,Q2,2000,in range
"Sunday, May 21, 2000",5,May,200005,May-00,Q2,2000,in range
"Monday, May 22, 2000",5,May,200005,May-00,Q2,2000,in range
"Tuesday, May 23, 2000",5,May,200005,May-00,Q2,2000,in range
"Wednesday, May 24, 2000",5,May,200005,May-00,Q2,2000,in range
"Thursday, May 25, 2000",5,May,200005,May-00,Q2,2000,in range
"Friday, May 26, 2000",5,May,200005,May-00,Q2,2000,in range
"Saturday, May 27, 2000",5,May,200005,May-00,Q2,2000,in range
"Sunday, May 28, 2000",5,May,200005,May-00,Q2,2000,in range
"Monday, May 29, 2000",5,May,200005,May-00,Q2,2000,in range
"Tuesday, May 30, 2000",5,May,200005,May-00,Q2,2000,in range
"Wednesday, May 31, 2000",5,May,200005,May-00,Q2,2000,in range
"Thursday, June 1, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Friday, June 2, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Saturday, June 3, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Sunday, June 4, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Monday, June 5, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Tuesday, June 6, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Wednesday, June 7, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Thursday, June 8, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Friday, June 9, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Saturday, June 10, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Sunday, June 11, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Monday, June 12, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Tuesday, June 13, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Wednesday, June 14, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Thursday, June 15, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Friday, June 16, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Saturday, June 17, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Sunday, June 18, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Monday, June 19, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Tuesday, June 20, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Wednesday, June 21, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Thursday, June 22, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Friday, June 23, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Saturday, June 24, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Sunday, June 25, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Monday, June 26, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Tuesday, June 27, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Wednesday, June 28, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Thursday, June 29, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Friday, June 30, 2000",6,Jun,200006,Jun-00,Q2,2000,in range
"Saturday, July 1, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Sunday, July 2, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Monday, July 3, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Tuesday, July 4, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Wednesday, July 5, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Thursday, July 6, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Friday, July 7, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Saturday, July 8, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Sunday, July 9, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Monday, July 10, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Tuesday, July 11, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Wednesday, July 12, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Thursday, July 13, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Friday, July 14, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Saturday, July 15, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Sunday, July 16, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Monday, July 17, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Tuesday, July 18, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Wednesday, July 19, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Thursday, July 20, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Friday, July 21, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Saturday, July 22, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Sunday, July 23, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Monday, July 24, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Tuesday, July 25, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Wednesday, July 26, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Thursday, July 27, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Friday, July 28, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Saturday, July 29, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Sunday, July 30, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Monday, July 31, 2000",7,Jul,200007,Jul-00,Q3,2000,in range
"Tuesday, August 1, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Wednesday, August 2, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Thursday, August 3, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Friday, August 4, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Saturday, August 5, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Sunday, August 6, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Monday, August 7, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Tuesday, August 8, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Wednesday, August 9, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Thursday, August 10, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Friday, August 11, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Saturday, August 12, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Sunday, August 13, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Monday, August 14, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Tuesday, August 15, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Wednesday, August 16, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Thursday, August 17, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Friday, August 18, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Saturday, August 19, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Sunday, August 20, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Monday, August 21, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Tuesday, August 22, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Wednesday, August 23, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Thursday, August 24, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Friday, August 25, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Saturday, August 26, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Sunday, August 27, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Monday, August 28, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Tuesday, August 29, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Wednesday, August 30, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Thursday, August 31, 2000",8,Aug,200008,Aug-00,Q3,2000,in range
"Friday, September 1, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Saturday, September 2, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Sunday, September 3, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Monday, September 4, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Tuesday, September 5, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Wednesday, September 6, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Thursday, September 7, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Friday, September 8, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Saturday, September 9, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Sunday, September 10, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Monday, September 11, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Tuesday, September 12, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Wednesday, September 13, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Thursday, September 14, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Friday, September 15, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Saturday, September 16, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Sunday, September 17, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Monday, September 18, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Tuesday, September 19, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Wednesday, September 20, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Thursday, September 21, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Friday, September 22, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Saturday, September 23, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Sunday, September 24, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Monday, September 25, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Tuesday, September 26, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Wednesday, September 27, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Thursday, September 28, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Friday, September 29, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Saturday, September 30, 2000",9,Sep,200009,Sep-00,Q3,2000,in range
"Sunday, October 1, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Monday, October 2, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Tuesday, October 3, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Wednesday, October 4, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Thursday, October 5, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Friday, October 6, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Saturday, October 7, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Sunday, October 8, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Monday, October 9, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Tuesday, October 10, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Wednesday, October 11, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Thursday, October 12, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Friday, October 13, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Saturday, October 14, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Sunday, October 15, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Monday, October 16, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Tuesday, October 17, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Wednesday, October 18, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Thursday, October 19, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Friday, October 20, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Saturday, October 21, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Sunday, October 22, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Monday, October 23, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Tuesday, October 24, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Wednesday, October 25, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Thursday, October 26, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Friday, October 27, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Saturday, October 28, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Sunday, October 29, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Monday, October 30, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Tuesday, October 31, 2000",10,Oct,200010,Oct-00,Q4,2000,in range
"Wednesday, November 1, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Thursday, November 2, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Friday, November 3, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Saturday, November 4, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Sunday, November 5, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Monday, November 6, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Tuesday, November 7, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Wednesday, November 8, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Thursday, November 9, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Friday, November 10, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Saturday, November 11, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Sunday, November 12, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Monday, November 13, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Tuesday, November 14, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Wednesday, November 15, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Thursday, November 16, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Friday, November 17, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Saturday, November 18, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Sunday, November 19, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
"Monday, November 20, 2000",11,Nov,200011,Nov-00,Q4,2000,in range
